MAE,RMSE,R2,Bias
0.3683116066004806,0.5549449887355763,0.7835662393837495,0.003129908465035474
0.3139181452403355,0.48445332978877503,0.8812695641350674,-0.08189832876049159
0.2824691579946322,0.43871517836474233,0.8782505265815741,-0.06171798888676941
0.3132783810142636,0.47803209299666655,0.8719247275422188,-0.06179509927059016
0.3112395149114992,0.46431859518699053,0.8491676915443304,0.006557793345760432
0.27387964202229953,0.4222998845999653,0.8796101625093855,-0.04628960626877354
0.3461635066952638,0.5168000543543338,0.858766405024279,0.02806940303805609
0.29858800756648424,0.46425323326658313,0.8702082074258618,-0.05675977225477809
0.3736441022505611,0.5512444736080386,0.8474003353265915,-0.03150273901823797
0.38439841784584905,0.5793818461669467,0.7831184076209583,-0.0855246758260835
0.30611611204982425,0.4618080498908509,0.871920701339061,-0.03959432512295995
0.27432473946309693,0.4278904065752684,0.8872715511712034,-0.09991571014683596
0.3277451701175451,0.49962165969611116,0.8300530397124387,-0.0335027003083699
0.2775011687900686,0.4097988214020457,0.8824437600765426,-0.020410988242112845
0.3064975370504003,0.4639432321018573,0.8707692653181652,-0.04775975421727805
0.3285591227438984,0.48335283894056835,0.8576842463959322,0.013729114632473793
0.3135587379932536,0.47315817792921255,0.8444463288448932,0.00019798130534181047
0.329543538494045,0.5048629982555701,0.8393195325034315,-0.07230817822960019
0.3561599996722273,0.5395641893631662,0.8125172750836203,-0.027405575926475516
