assumed_tau_s,speed_m_s,distance_to_90pct_m,minimum_dwell_90pct_s,minimum_dwell_95pct_s
30.0,0.17499999999999996,12.08857173821874,69.07755278982138,89.87196820661973
30.0,0.17999999999999997,12.433959502167845,69.07755278982138,89.87196820661973
30.0,0.18499999999999997,12.779347266116952,69.07755278982138,89.87196820661973
30.0,0.18999999999999997,13.12473503006606,69.07755278982138,89.87196820661973
30.0,0.19499999999999998,13.470122794015168,69.07755278982138,89.87196820661973
30.0,0.19999999999999996,13.815510557964272,69.07755278982138,89.87196820661973
30.0,0.20499999999999996,14.160898321913379,69.07755278982138,89.87196820661973
30.0,0.20999999999999996,14.506286085862486,69.07755278982138,89.87196820661973
30.0,0.21499999999999997,14.851673849811595,69.07755278982138,89.87196820661973
30.0,0.21999999999999997,15.197061613760702,69.07755278982138,89.87196820661973
30.0,0.22499999999999995,15.542449377709806,69.07755278982138,89.87196820661973
30.0,0.22999999999999995,15.887837141658913,69.07755278982138,89.87196820661973
30.0,0.23499999999999996,16.233224905608022,69.07755278982138,89.87196820661973
30.0,0.23999999999999996,16.578612669557128,69.07755278982138,89.87196820661973
30.0,0.24499999999999997,16.924000433506233,69.07755278982138,89.87196820661973
30.0,0.24999999999999997,17.269388197455342,69.07755278982138,89.87196820661973
30.0,0.25499999999999995,17.614775961404447,69.07755278982138,89.87196820661973
30.0,0.25999999999999995,17.960163725353556,69.07755278982138,89.87196820661973
30.0,0.26499999999999996,18.305551489302662,69.07755278982138,89.87196820661973
30.0,0.26999999999999996,18.65093925325177,69.07755278982138,89.87196820661973
30.0,0.27499999999999997,18.996327017200876,69.07755278982138,89.87196820661973
30.0,0.27999999999999997,19.34171478114998,69.07755278982138,89.87196820661973
30.0,0.285,19.68710254509909,69.07755278982138,89.87196820661973
30.0,0.29,20.032490309048196,69.07755278982138,89.87196820661973
30.0,0.295,20.377878072997305,69.07755278982138,89.87196820661973
30.0,0.3,20.723265836946414,69.07755278982138,89.87196820661973
30.0,0.305,21.06865360089552,69.07755278982138,89.87196820661973
30.0,0.31,21.41404136484463,69.07755278982138,89.87196820661973
